marker,p_before,p_after,chi_before,chi_after
64,0.011266514884418433,0.029183529640154804,6.4227880205076255,4.756754326601961
65,0.4365557624567932,0.5031420462737177,0.6053189748658367,0.4483027687467977
66,0.5858749436194768,0.6391649389496049,0.29683259999661255,0.21983595750040053
67,0.09099189702289312,0.14579383034962468,2.8567371788202527,2.1157162422190487
68,0.8177399605378469,0.8427914951319446,0.053108478805338664,0.039332449635567625
69,0.858402450896586,0.8779761523401463,0.03182946722039929,0.023573089354753968
70,0.6439993831328308,0.6908598788046487,0.21354959116549638,0.15815607466370513
71,0.18725677370336125,0.25642331207445834,1.7390694742351689,1.2879650113652255
72,0.8594797671230188,0.87890707985745,0.03134190087577285,0.023211994871812584
73,0.7052224618587594,0.7447708241369305,0.14309590033012032,0.10597765967691175
74,0.3591144478039394,0.42999373538168484,0.8409876757050084,0.6228403852432539
75,0.08784047255072225,0.14185106574241835,2.913510700252399,2.157763043833319
76,0.6022884897617944,0.6538203228066588,0.2715581088202079,0.20111752169461725
77,0.6326311396121297,0.6807920928384457,0.2285096090799247,0.16923555131983734
78,0.6740518955987134,0.7173846574457658,0.17689894449105892,0.13101239164244743
79,0.786792351771601,0.8159404678551565,0.07315848074461041,0.05418159819355955
80,0.47464771118237703,0.5383803011903097,0.5111355193828755,0.3785499514449602
81,0.03831142209690486,0.07463398159073431,4.291142088787296,3.1780448975940967
82,0.3935646052605065,0.4628112366964038,0.7279003784922663,0.5390872723298501
83,0.14243384720850394,0.20684272742612797,2.1514658281739747,1.5933881600990438
84,0.16740841017610764,0.2347920009720258,1.9059986781495872,1.4115937548985318
85,0.011700862475074403,0.030039588581765475,6.35564155181573,4.707025259653715
86,0.8401419854884083,0.8621875939688771,0.040687676918846026,0.03013353120251461
87,0.8011401312384467,0.8283977090308281,0.06343942065220298,0.04698360551538774
88,0.31554820013679075,0.38773941589770555,1.0073097634858057,0.7460194950215414
89,0.7468655775313442,0.7811848748799948,0.10418376031486958,0.07715910147697037
90,0.13715924867636708,0.2008200008690716,2.209543546824391,1.6364008577916116
91,0.9817303136505666,0.9842770329845568,0.0005243943107315776,0.0003883694897688276
92,0.8285154041370626,0.8521249822635035,0.046918162175823855,0.03474786497911287
93,0.8413310233952142,0.8632162349817203,0.04007652979696486,0.029680912074043234
94,0.2203095901421913,0.29150623416714394,1.50235351425458,1.112651788631088
95,0.7427113864028725,0.7775603697421584,0.10775783968974186,0.07980608553992857
96,0.1989369426017542,0.2689451402278811,1.6501615654317432,1.2221192947512738
97,0.8294945582882693,0.8529727406323131,0.0463755624567978,0.03434601245761455
98,0.016005545695084722,0.03817537352834155,5.802264755161161,4.297191171509589
99,0.6209466378652937,0.6704234160322777,0.24453931072857954,0.18110724199807818
100,0.2520483164285904,0.32427859288287264,1.3119145036166258,0.971611544906169
101,0.6378698545017359,0.6854339588779905,0.22153889041640748,0.1640729963582943
102,0.9674168235905956,0.9719573979548896,0.0016685846423550505,0.001235763533138786
103,0.2811045431262714,0.3536287468297543,1.1617420706239134,0.8603929638018887
104,0.8176244106783865,0.8426913669465006,0.05317704676096567,0.03938323146404361
105,0.013391565911516023,0.033305346877899544,6.11663271226849,4.530013916918696
106,0.4424953013257271,0.5086654083330906,0.589803015975451,0.4368115589563511
107,0.9766182871493244,0.9798773109596041,0.0008590073291326613,0.0006361858458332923
108,0.08816465679929308,0.14225800216803464,2.907569365204259,2.153362856390452
109,0.702262775871567,0.7421755420434974,0.14612863002127052,0.10822371700181982
110,0.3089797864399966,0.38128629305118855,1.035031710691897,0.7665505310596861
111,0.31186240525206055,0.38412117385725386,1.022771910919174,0.7574708517325821
112,0.538655685258417,0.5967166855684259,0.3780369855194807,0.27997639977276245
113,0.26306864027286225,0.3354780719403526,1.2525361414910108,0.9276355830581811
114,0.4557709105790225,0.5209714426334018,0.5562604248081832,0.41196971999936
115,0.6973679180798484,0.7378810910939728,0.15122449996091694,0.11199774804656512
116,0.09987869248336456,0.15676319587177356,2.707479403628936,2.005175062025441
117,0.9129111197267317,0.925013939042663,0.011961219885785643,0.008858549318688467
118,0.8101851753953714,0.8362430950431075,0.05768986675810915,0.04272545231549427
119,0.6100991696781621,0.6607778079329446,0.26003054656681635,0.192580141751684
120,0.019427194444267215,0.044284839768123474,5.462647096923486,4.045668349947621
121,0.6398969858408652,0.6872290188168164,0.2188769182736062,0.16210152423946778
122,0.8494897263870531,0.8702722022745996,0.03601247797465491,0.026671051554346438
123,0.9274735642419719,0.9375625274748155,0.008285358662484643,0.006136185024226906
124,0.3236803027427976,0.395697203820895,0.9740173508643086,0.7213629397569622
125,0.5177608476300093,0.5777824125334877,0.4183513286736364,0.3098334378083242
126,0.407073245881145,0.4755537209411026,0.6873323098230327,0.5090423236956881
127,0.06922169093693031,0.11789826365314648,3.301380363509759,2.445021582176185
128,0.7655258562892358,0.7974457775367138,0.08894251625238259,0.06587134709280786
129,0.6819632285737115,0.7243469673345879,0.16792424004456147,0.1243656731037782
130,0.5392743561066723,0.5972758176184071,0.37688631603359746,0.27912420722989983
131,0.8673197042571016,0.8856799684588016,0.02791037476816915,0.020670586591316133
132,0.9319576557744159,0.9414253645589088,0.007290096029650781,0.005399087704539316
133,0.8706290513328617,0.8885380113828193,0.026523220051347603,0.019643251704995892
134,0.030313923151593758,0.06232234830407746,4.691400891251856,3.474478904804775
135,0.11347661487035399,0.17316720639600314,2.505123137700963,1.8553088294182771
136,0.2725695407532748,0.345066044123597,1.2037696783851588,0.8915188556134689
137,0.8250209244686404,0.8490989473719357,0.04888160132990841,0.03620199948602647
138,0.3979471375967122,0.46695257943713164,0.7145206520172204,0.5291781687449717
139,0.4469814889891912,0.5128299552859816,0.5782947825431541,0.4282884940512296
140,0.27550115132073505,0.3480124437067875,1.1891496388638327,0.8806911689412465
141,0.8183536990133871,0.8433233070949255,0.052745063491604266,0.039063302131331155
142,0.5459210824398679,0.6032776655189,0.36467531255006436,0.2700806667196127
143,0.5904872165203126,0.6432880354450397,0.28958403071670763,0.21446762474930084
144,0.22892764728209936,0.300486105833239,1.447511662828756,1.0720355931073204
145,0.42940135951246183,0.4964739935240957,0.6244420681289656,0.46246544332471595
146,0.3777901586235801,0.44784396437299867,0.7778804491063367,0.5761028045844178
147,0.2624078144643597,0.33480891252463874,1.2560093795330904,0.93020788344101
148,0.6358650674925543,0.6836580733551961,0.2241908765591537,0.16603707278714702
149,0.7394478060793912,0.7747117287076564,0.1106125721596465,0.08192031708301425
150,0.061253303139515936,0.10723990154912033,3.5031207183149764,2.594431667408001
151,0.18854424065608422,0.25781070852274823,1.7289563150427256,1.2804751465914435
152,0.0040531101168673755,0.01338646891480666,8.259866824126265,6.117305619828523
153,0.32117826587904563,0.3932524497531281,0.9841423341943039,0.7288615615560856
154,0.12004927311760871,0.18094982325815412,2.416677971855545,1.7898058229421316
155,0.6771529328201042,0.7201146690622533,0.1733484348075458,0.1283828634305918
156,0.875889746822578,0.8930802533683931,0.024392744885618753,0.018065409352120327
157,0.7783573481003735,0.8086093681943473,0.07921991931608227,0.058670735007388564
158,0.34203373133338966,0.41353515742443947,0.9027936591388864,0.6686142576130527
159,0.38998776351967857,0.4594258760831629,0.7389801651950384,0.5472930270843208
160,0.11611374945355535,0.176300558793128,2.46897329140488,1.8285360420826462
161,0.3153398905305739,0.3875351171259157,1.0081773303487536,0.7466620201081187
162,0.8440291578852622,0.8655501007251671,0.03870755698146176,0.028667042810048723
163,0.8854052278572816,0.90129312203633,0.020770751079980953,0.015382939581845795
164,0.4915512593177618,0.5538856590570151,0.47312885562464385,0.3504019942502923
165,0.24359983851348088,0.31563282938643444,1.3596402535351546,1.0069575140850402
166,0.033125386851463046,0.06672418814740366,4.5392869991043385,3.3618224677094433
167,0.6566563582531577,0.7020465205444196,0.19761071648383513,0.146351650967784
168,0.6053812280810382,0.656576472968748,0.26695575310731456,0.1977089901690608
169,0.8081348784911535,0.8344652425477079,0.058967798039849355,0.043671895687766304
170,0.4718022558745516,0.5357625885222557,0.5177518536464112,0.383450047249746
171,0.18454950392277591,0.25349992691524026,1.760601529365858,1.303911777174171
172,0.011993575583187699,0.030612370606878714,6.3118185817096855,4.674569712001996
173,0.4308812326754923,0.49785462646283796,0.6204469833241699,0.45950666018105996
174,0.06972751040596892,0.11856569701100594,3.2894232636199954,2.436166084150617
175,0.8412164325604111,0.86311710558064,0.04013521824973679,0.029724377084993786
176,0.4553529995695087,0.5205848631679115,0.5572929882205044,0.41273444249422786
177,0.6274462483518386,0.6761937451111748,0.23553977540096896,0.1744421335638074
178,0.020813223620261723,0.04668829240160488,5.342364512539957,3.956586365324377
179,0.8558061567238986,0.8757324060317339,0.03302045094594057,0.02445513885900232
180,0.08151868927290662,0.13385081023600076,3.0343600290573267,2.247264762685679
181,0.6923109505613236,0.7334414029548607,0.15659501455764926,0.11597518252868064
182,0.1377808135445614,0.2015320989966558,2.2025704868634164,1.631236568851495
183,0.025333340554504202,0.05429076812901423,5.000954738380868,3.703736292242393
184,0.9526164709591963,0.9592162423671626,0.003530902401872672,0.002615006944537093
185,0.9323547097273129,0.9417673844155235,0.00720505905371962,0.005336108823422556
186,0.11399164897684644,0.1737803100663321,2.4979907198218045,1.850026519073067
187,0.07068172292226538,0.11982199173254393,3.267117324158611,2.4196461750857257
188,0.11448235614212632,0.1743639285150942,2.491228166537075,1.8450181326070487
189,0.1423397451670162,0.20673567260845715,2.1524806795778004,1.5941397649769555
190,0.08056482808946852,0.13263257406885076,3.0534702577006843,2.2614179096510463
191,0.7402201373266232,0.7753859593307892,0.10993325455684023,0.08141721049815297
192,0.4070687862077741,0.47554952516635207,0.687345378516268,0.5090520024462387
193,0.28507272685373963,0.35759413780838156,1.1427464932233014,0.8463247282166322
194,0.7986914546018611,0.8262727846319153,0.06504589716079896,0.04817337140186088
195,0.7510922010261828,0.7848708690910269,0.1006155464316008,0.0745164614313569
196,0.20449352439746749,0.2748527585171051,1.6099877477597921,1.1923663307087102
197,0.04307673549897206,0.0816953789519056,4.092388201407411,3.030846607582884
198,0.77604402969254,0.8065977794979111,0.08092777825861343,0.05993558531665797
199,0.7629754061007238,0.7952251453956473,0.090948004478736,0.06735662338827275
200,0.45115430269575396,0.5166980612427239,0.567750229592246,0.42047913653994873
201,0.27866584006782424,0.35118687657133896,1.1735850102633516,0.8691639140792
202,0.8115139884059615,0.8373951780937536,0.056869535211683885,0.042117909980258036
203,0.6204896735795395,0.670017470317299,0.24517993186143094,0.18158168975124608
204,0.21473265558110577,0.2856604143982485,1.5392286499892658,1.1399617295617148
205,0.4034786162962388,0.47216948314607743,0.6979344626769146,0.5168943400315802
206,0.8256064261245065,0.8496060147617183,0.04854968387170867,0.035956179477593185
207,0.6165958189002213,0.666556976519463,0.2506812179932221,0.18565597439612602
208,0.30404452655938485,0.3764221924169837,1.0563701736742692,0.7823539213927229
209,0.4986125926820767,0.5603407030520373,0.4578881792758503,0.3391146603182074
210,0.7206425587909215,0.7582762323365799,0.1278778742071838,0.09470710063440754
211,0.49176680199178524,0.5540828846978596,0.4726582117662494,0.3500534326595068
212,0.7108707424954133,0.7497208695252962,0.13740878389842678,0.10176574802639939
213,0.3485227705749766,0.4198034282116192,0.8788284054391454,0.6508654507303764
214,0.2670763548425925,0.33952991984594993,1.2317016906873415,0.9122054670888707
215,0.603347367336034,0.6547641461908138,0.2699767524972573,0.1999463599643722
216,0.3646259364325849,0.435276887927179,0.8218975977979704,0.6087021620309153
217,0.2890718099741346,0.36158062190444873,1.1239392500441001,0.832395974055904
218,0.399347112195777,0.468274000193442,0.7102913365334941,0.5260459129922449
219,0.041437054266943996,0.07928601809009961,4.158051179280039,3.0794769925645924
220,0.4079111554449729,0.4763419216324426,0.6848806021924155,0.5072265747028419
221,0.11551951365150848,0.1755957869611533,2.4770394582418307,1.834509892360477
222,0.08109074376216618,0.1333046274334897,3.0429037554461384,2.253592296357275
223,0.8490176183348819,0.869864005201817,0.036241507548985606,0.026840672194968364
224,0.07705691677712667,0.1281258647221577,3.125908329933865,2.315065969092786
225,0.64473285908035,0.6915087842107173,0.2126055008402807,0.1574568758539618
226,0.7762119959610243,0.8067438526920425,0.08080311078129784,0.05984325585471496
227,0.09019531288558968,0.14479995087199016,2.870884051343099,2.1261934986481994
228,0.5407440818635122,0.598603768063336,0.37416243296262525,0.27710688351601825
229,0.31410638631069265,0.38632489096749434,1.013330030874142,0.7504781402166394
230,0.548757050510877,0.6058356108583285,0.35954857824235215,0.26628377734358416
231,0.609377735302,0.6601356133018392,0.2610820637609475,0.1933589015280785
232,0.20903951988176628,0.279663425498095,1.5780657973563788,1.168724747768377
233,0.7312097146382277,0.7675162855507314,0.11800378247467865,0.0873942906179645
234,0.7878751621883446,0.816881155334369,0.07239912204499108,0.05361921270483971
235,0.08204120418657013,0.13451687363246834,3.023993643329988,2.239587356860935
236,0.4614004908649919,0.5261739540183483,0.5424951504647771,0.4017750774110025
237,0.8953525795759847,0.9098747911599053,0.01730129709312194,0.012813441692417757
238,0.47598705594421153,0.5396116735306054,0.5080434602713242,0.3762599544047312
239,0.8044586441157027,0.831276763423365,0.06129633160185848,0.045396421245882015
240,0.7020049893152864,0.7419494463629668,0.14639450382946342,0.1084206246972651
241,0.4205446150223846,0.48819604234326686,0.6487928025566989,0.48049973948632285
242,0.6888718782346596,0.7304203402759204,0.16030933604818184,0.11872603072171894
243,0.2774821765534651,0.35000031819409727,1.1793803672896213,0.8734559893463412
244,0.24463853909266142,0.31669868796878553,1.353664299922045,1.002531687930733
245,0.9239320037991124,0.934511275030442,0.009116808249523805,0.006751961445287641
246,0.37387130142615477,0.4441103429678245,0.7907570729175005,0.5856393073975588
247,0.07490408313275554,0.12533863735726714,3.172143458349415,2.349307975279109
248,0.14575800662819738,0.21061549691866988,2.1160924878312124,1.5671904576083895
249,0.40682435746730705,0.47531954947654886,0.6880619768762045,0.5095827193776056
250,0.3276368981756669,0.3995567147011102,0.9582154721684014,0.7096599760883503
251,0.5757197043594319,0.6300728883429376,0.3132056431125022,0.23196192887489922
252,0.5125394838768869,0.573035212485731,0.42887907161482036,0.3176303457282079
253,0.2842517295737459,0.35677451827711404,1.1466490091005017,0.8492149542717712
254,0.5776663893149724,0.6318172693204331,0.31002248281785133,0.2296044617663006
255,0.9674644534275005,0.9719983963172414,0.0016637072551811188,0.0012321513117065925
256,0.46143876093903713,0.5262092891924,0.54240248457854,0.40170644851434895
257,0.6477882538457261,0.6942110376304429,0.20869998774863657,0.15456443004429757
258,0.2813102595240854,0.35383455927494045,1.1607489954731052,0.8596574865441673
259,0.2947167224076983,0.3671914092067523,1.09794868908126,0.8131472127833763
260,0.15285489210652448,0.21861372038785543,2.0435268194001766,1.513447899677167
261,0.19360167237477033,0.26324330649426586,1.689994665517975,1.2516199213595574
262,0.13268161487027652,0.1956708551123425,2.260845365596493,1.6743952844529881
263,0.851274800629398,0.8718155154624141,0.03515329546383747,0.026034735967934076
264,0.46959416892536443,0.5337296760321073,0.5229307713195644,0.3872855839310485
265,0.2608819570906974,0.3332626572828882,1.2640707514820162,0.9361781825967603
266,0.180461941724105,0.24907038745879084,1.7938157542741355,1.3285104261616076
267,0.5691214445961594,0.624154927885205,0.32415471794043993,0.24007087765131627
268,0.9463566320175473,0.9538263129189735,0.00452696460292884,0.003352696429120788
269,0.4210166093800626,0.4886378544839144,0.6474757602659696,0.4795243302723272
270,0.4448497513071198,0.510851829156723,0.5837408504046117,0.43232188372254376
271,0.498857567893077,0.5605644166280457,0.45736597507152094,0.3387279128340336
272,0.8891559709529465,0.9045293768316017,0.019424634179873546,0.014385997542305799
273,0.11344453168680124,0.1731289953477102,2.5055686197196603,1.8556387560036005
274,0.0943604630665773,0.14997690438497424,2.7983653765122964,2.0724857444518223
275,0.5402649141589705,0.5981708742165397,0.37504899508190775,0.27776347660039735
276,0.8574908430045136,0.8771883701024763,0.032245071708366914,0.023880888466289794
277,0.20110639772968752,0.27125531825680904,1.6343212612333433,1.210387872931054
278,0.057420771840904994,0.10200886599141967,3.610357588815423,2.6738519201231044
279,0.11456980360271929,0.17446787974798095,2.490026388305118,1.8441280886282931
280,0.29318047403050806,0.36566631709279873,1.104958574553129,0.8183387749119769
281,0.9941001284372626,0.994922649431142,5.467803607586346e-05,4.0494872918662106e-05
282,0.2374792015717182,0.30933516863035104,1.3954956638079608,1.0335122403818888
283,0.5095782912901778,0.5703400323447647,0.4349329656632754,0.32211389502421944
284,0.24321449713986232,0.3152372023768697,1.3618651447450334,1.008605281511743
285,0.06783154196346863,0.11605856354426458,3.334729927646823,2.4697204641870427
286,0.0673583798944224,0.1154305602352339,3.346248051000102,2.4782508536254153
287,0.3244915090517292,0.3964891510048969,0.970756794497965,0.71894815266556
288,0.6515689587174907,0.6975528881770713,0.20392778301081796,0.15103010733871106
289,0.5742227933050204,0.6287310484542692,0.31566788451866107,0.23378547924344448
290,0.10838302818975432,0.1670725472667105,2.5776417128773135,1.9090165098099852
291,0.8221190724341482,0.8465855054268325,0.05054416772848281,0.03743330587266583
292,0.3196678325163398,0.3917750363099205,0.9903050357685581,0.7334256943413014
293,0.022590627982699507,0.04971820094003654,5.199712213424502,3.850937239298336
294,0.8252579995916774,0.8493042663536934,0.04874706196185542,0.036102358844136845
295,0.9121190379891772,0.9243312177083488,0.012180675791085067,0.009021079644101399
296,0.9768384551210529,0.9800668050362137,0.000842901719461718,0.0006242579372303292
297,0.2805382819690323,0.35306208422236607,1.1644803865814415,0.862420976595863
298,0.48971779890831724,0.5522075200468991,0.47714625129757055,0.3533773009532147
299,0.1622514586146374,0.22909212988505456,1.953116081692226,1.4464891791977732
300,0.6401075957746014,0.6874154820798382,0.21860147594538903,0.16189753004219817
301,0.6992715514966974,0.7395515609649741,0.14923076678711586,0.11052117761168744
302,0.026287258039351724,0.05585456738634387,4.9370241140354265,3.6563888984024344
303,0.17187724136946914,0.23970366270159504,1.8664933503895824,1.3823358783897288
304,0.2615499438321537,0.33393977274917197,1.2605344865318078,0.9335592041176006
305,0.6916515600958089,0.7328622721682327,0.15730327476154501,0.11649972417297653
306,0.7984013871866569,0.8260210391227457,0.06523761558069198,0.048315359183553744
307,0.641629136400956,0.6887623788397824,0.21661782802810536,0.16042842880721014
308,0.1230567361697309,0.18448184181623162,2.377977955495961,1.7611443647606941
309,0.47131437232206996,0.5353135277337899,0.5188927816317065,0.3842950251803684
310,0.10166362779762206,0.15894151812636337,2.679249534197219,1.9842678558199784
311,0.12727588802720602,0.18940760830294423,2.3254196989366287,1.7222194129346333
312,0.2620706893002436,0.33446741965383786,1.2577854605206125,0.9315232593953177
313,0.3993538844728407,0.4682803907119163,0.7102709297113511,0.5260307995805598
314,0.9530352224983427,0.9595767771024026,0.0034686976389054444,0.002568937733715431
315,0.9461837908829556,0.9536774808606832,0.004556228148220465,0.0033743691817062996
316,0.9142515255945651,0.9261692350342791,0.011594441977735011,0.008586911457458856
317,0.3961855031121402,0.4652887585489399,0.719873205744438,0.5331423013022065
318,0.933265842781416,0.9425522146976029,0.007011821117516217,0.005192995679073987
319,0.21633697594997336,0.28734495679429783,1.5285048693295753,1.132019634962354
320,0.6196445066913513,0.6692665745543542,0.2463675282020028,0.18246123053839874
321,0.8538954606394167,0.8740809380876774,0.033911373750621414,0.025114961492460338
322,0.9983833844914389,0.9986087653538261,4.105196527337632e-06,3.0403325285864375e-06
323,0.42120418023694206,0.4888134099652093,0.6469529788113736,0.4791371552732338
324,0.478484213941458,0.5419062074992425,0.5023160954327226,0.3720182345489523
325,0.07774394999082301,0.1290118684828293,3.1114451744300444,2.3043544716403637
326,0.5961771979595151,0.6483692503416532,0.2808002281920143,0.2079622892890703
327,0.43040662158787746,0.49741192066984663,0.6217259846087664,0.46045389600369774
328,0.7076175207416762,0.746870254175027,0.1406683129247634,0.10417977426379121
329,0.4489769426856568,0.5146803567686561,0.5732332986040893,0.4245399294793803
330,0.8047370639730137,0.8315182769055707,0.06111830590308866,0.045264574373438796
331,0.8203501838405193,0.8450531132335095,0.05157195682430988,0.038194492480849
332,0.9878603562895726,0.9895527051002075,0.00023150761031198066,0.00017145588854507445
333,0.9590035519647918,0.9647150591069676,0.002642377084561875,0.001956959904230215
334,0.345173042181925,0.41657009660113675,0.8911234608946899,0.6599712406221233
335,0.0673375880953534,0.11540294281284724,3.346756165107094,2.478627165901194
336,0.789149778328214,0.8179883549773406,0.07151069412790523,0.052961237799708384
337,0.06556424376631531,0.1130406627873084,3.3907217449903655,2.5111883311869803
338,0.020618023960695342,0.04635204992857922,5.358794269646537,3.968754339411675
339,0.3115481215388215,0.38381231342850664,1.0241013813703874,0.7584554653148313
340,0.10303567890138676,0.16061059001346734,2.6579155773266243,1.9684678027396465
341,0.1161433894997459,0.17633569301394225,2.4685721508706613,1.8282389550597478
342,0.7222085402703922,0.7596462970472232,0.12638642451246035,0.09360252427821569
343,0.6017200402188314,0.6533135591784534,0.2724094697873641,0.20174804460010465
344,0.9609005444565927,0.9663481156749889,0.0024033064686348683,0.0017799028095474754
345,0.9750491939165268,0.9785268127221121,0.0009782067144724087,0.0007244656069172219
346,0.1890802211027025,0.2583877552678182,1.7247698147113142,1.277374599990625
347,0.1756197783853396,0.24379799604640773,1.8343060799796185,1.3584977979026818
348,0.03885567734189588,0.07544986000654141,4.267166250346035,3.16028825159002
349,0.835945498634484,0.8585565392991609,0.04288312479790125,0.03175949272641675
350,0.22149015656109383,0.2927401644222918,1.4946903024213887,1.1069763691828964
351,0.4044753010129819,0.4731082991890406,0.6949810196467269,0.5147070028709327
352,0.9947458352597817,0.9954783382992536,4.33644183864499e-05,3.211594156956473e-05
353,0.8348117497948363,0.8575753724570712,0.04348658309249593,0.032206417464485604
354,0.0458591475933503,0.0857385466248407,3.986760725347003,2.952618281791325
355,0.29328598301976316,0.36577110426625914,1.10447563675002,0.8179811083539209
356,0.9338417340181815,0.9430482648451759,0.006891047248102895,0.005103549845887844
357,0.6281501238618448,0.67681824087843,0.234577684583995,0.17372960348471828
358,0.08209339866736443,0.13458335818547018,3.0229620517836335,2.238823354135679
359,0.05078789130398176,0.09277223329226825,3.815254425068113,2.825599713953455
360,0.30426055393607065,0.37663538773284777,1.055426775079158,0.7816552348823356
361,0.5150671530377703,0.5753341478603944,0.4237593185768262,0.3138386267213135
362,0.1884898661983756,0.2577521504282516,1.7293818036034716,1.2807902659050165
363,0.15583558021983834,0.22195094915475277,2.014178655942586,1.4917124783836455
364,0.49086427739905836,0.5532569771411405,0.4746312051913167,0.35151464311532127
365,0.9836524092256781,0.9859312599041684,0.0004198442108456425,0.00031093907506555933
366,0.392265322676953,0.4615820715941171,0.7319083309772214,0.5420555853525985
367,0.8771555849684011,0.8941730305821957,0.02389374244663015,0.017695845230890562
368,0.5162975738336217,0.5764526747127524,0.42128294314803594,0.3120046086130438
369,0.8061105075484561,0.8327095801699986,0.06024412419488125,0.04461715029382186
370,0.7693618439058771,0.8007846258398221,0.0859719483776134,0.06367132717222883
