field_id,lat,lon,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS10M
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-03,7.16,19.07,-2.36,0.0,17.05,57.54,4.38
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-04,10.07,20.21,1.09,0.99,16.61,69.51,4.36
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-05,9.28,15.78,5.08,1.08,14.3,83.29,3.27
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-06,8.86,17.42,3.36,0.0,19.7,75.65,4.4
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-07,10.08,17.92,2.98,0.0,19.97,57.75,7.93
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-08,11.8,20.19,3.7,0.0,16.85,60.6,7.84
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-09,14.89,21.44,8.35,0.0,14.94,71.59,10.99
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-10,16.97,24.53,8.28,0.48,19.9,63.01,10.54
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-11,8.47,15.73,1.83,0.55,17.55,60.65,5.23
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-12,7.7,10.69,6.22,23.89,2.59,86.13,6.19
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-13,10.17,14.68,5.85,6.94,5.36,91.11,7.31
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-14,13.18,18.89,6.63,5.33,16.63,75.54,7.22
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-15,9.41,16.17,4.57,0.06,18.59,74.72,5.66
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-16,10.56,19.88,3.7,1.5,19.49,79.94,4.61
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-17,4.25,7.57,1.07,37.44,3.02,90.54,10.06
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-18,4.18,10.15,-0.34,0.1,13.69,75.36,8.28
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-19,5.66,13.97,-1.65,0.0,22.13,69.26,3.21
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-20,7.77,16.86,-0.99,0.0,22.46,68.05,6.11
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-21,11.47,19.11,4.94,0.01,18.34,71.51,9.04
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-22,11.44,15.0,7.47,22.74,3.25,87.93,6.9
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-23,9.45,11.82,4.56,7.86,8.31,85.65,6.11
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-24,6.92,11.51,2.67,0.11,10.75,80.08,4.54
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-25,6.63,11.09,3.29,0.16,12.59,84.16,3.35
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-26,11.34,20.74,2.85,1.02,19.89,78.35,6.44
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-27,11.34,16.63,5.38,0.21,18.98,74.64,6.34
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-28,8.83,16.97,0.19,0.0,24.25,62.63,4.0
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-29,14.55,22.88,6.02,0.0,24.52,54.6,12.3
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-30,9.67,14.18,4.75,0.0,22.36,44.74,8.36
osm-667302408,37.795197646290426,-97.07905129571539,2021-03-31,6.19,12.9,0.3,0.0,25.04,51.82,3.85
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-01,6.51,15.06,-2.44,0.0,25.21,54.34,3.92
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-02,10.18,19.21,1.47,0.0,23.15,59.58,8.0
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-03,13.97,23.11,5.52,0.0,24.5,68.18,5.96
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-04,16.64,24.44,9.37,0.0,23.44,71.35,7.04
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-05,18.19,24.98,11.69,0.01,23.37,71.85,8.97
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-06,18.25,24.37,14.5,5.12,11.3,79.61,10.29
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-07,10.01,16.8,6.34,3.91,6.91,79.55,7.49
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-08,12.49,20.29,5.58,0.19,26.01,57.35,7.37
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-09,12.77,22.32,5.89,1.41,15.35,66.3,5.2
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-10,10.18,18.16,3.29,0.03,25.8,63.37,6.24
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-11,13.52,25.35,3.3,0.0,24.3,52.6,5.35
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-12,10.12,15.68,5.49,0.0,20.03,52.07,5.88
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-13,9.31,14.45,3.65,0.0,18.97,57.15,3.82
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-14,9.56,16.31,3.01,0.0,20.12,58.15,3.82
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-15,7.97,13.51,2.41,3.2,14.07,67.79,3.48
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-16,6.97,9.62,4.05,14.19,5.18,85.73,5.01
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-17,7.51,13.32,1.61,0.03,11.4,77.14,4.89
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-18,9.64,16.12,2.95,0.0,24.39,61.13,3.67
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-19,8.09,15.23,0.69,0.03,27.44,60.53,6.01
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-20,3.43,8.88,-0.51,2.42,24.6,63.33,5.66
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-21,4.77,10.88,-2.48,0.0,24.83,60.55,4.24
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-22,7.13,12.51,0.94,0.54,11.81,65.24,5.24
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-23,10.17,13.73,7.12,2.91,5.9,92.85,4.25
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-24,12.87,19.39,7.2,0.81,27.7,68.31,4.8
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-25,15.77,23.82,8.55,0.0,27.0,70.96,7.72
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-26,19.3,24.48,13.59,0.0,18.33,75.14,10.29
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-27,20.07,24.63,15.08,0.0,13.14,79.43,7.48
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-28,19.37,24.93,14.21,8.73,10.2,83.7,3.47
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-29,17.09,24.29,10.94,0.18,27.39,64.15,5.49
osm-667302408,37.795197646290426,-97.07905129571539,2021-04-30,17.96,26.33,9.93,0.0,28.2,52.16,3.07
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-01,18.69,24.94,11.16,0.0,22.79,69.3,6.9
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-02,19.07,22.08,16.18,1.99,12.55,84.7,6.1
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-03,17.69,21.95,14.04,1.04,23.53,75.47,5.79
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-04,12.85,19.1,7.82,0.58,26.98,55.19,6.89
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-05,14.09,20.9,5.97,0.29,21.02,51.57,2.89
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-06,13.52,19.96,8.38,0.13,29.22,58.07,5.34
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-07,14.75,22.73,7.45,0.72,25.35,62.58,5.62
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-08,20.91,28.29,12.41,2.26,25.47,73.65,8.57
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-09,12.39,19.71,6.44,2.19,16.37,67.59,8.12
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-10,10.82,16.22,7.53,0.64,12.65,70.57,3.03
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-11,12.39,17.16,7.69,1.96,11.58,72.69,4.57
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-12,13.01,18.86,7.76,0.15,20.51,66.95,3.83
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-13,14.19,21.61,5.85,0.25,28.04,54.77,2.37
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-14,16.81,23.41,9.52,16.03,21.57,70.35,6.15
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-15,18.65,23.81,14.66,18.84,16.54,85.92,4.44
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-16,19.19,22.85,15.66,13.78,13.69,90.08,4.51
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-17,18.73,23.98,13.93,1.83,17.15,82.77,3.38
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-18,19.16,23.51,14.22,12.12,11.73,86.15,2.91
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-19,18.81,23.04,16.29,4.84,11.74,89.6,4.01
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-20,19.24,22.1,16.7,2.4,12.78,91.86,4.27
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-21,21.79,26.79,17.18,0.81,19.46,82.88,6.68
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-22,21.44,24.11,18.99,1.38,12.71,86.23,5.83
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-23,20.85,24.94,17.55,0.94,9.8,86.27,5.1
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-24,20.77,24.12,16.1,0.55,10.01,83.54,5.72
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-25,21.37,23.79,19.45,2.03,13.7,89.57,4.38
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-26,23.26,29.13,17.91,14.84,25.95,82.49,3.92
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-27,22.09,27.97,13.98,12.47,8.65,84.28,6.45
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-28,14.52,19.71,9.4,0.0,24.9,71.24,5.26
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-29,13.51,19.71,7.48,0.01,27.21,74.66,3.58
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-30,12.94,15.93,9.55,16.98,9.74,90.14,3.18
osm-667302408,37.795197646290426,-97.07905129571539,2021-05-31,15.49,19.06,12.83,18.3,8.0,91.32,2.36
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-01,17.08,21.13,11.81,1.49,18.0,82.16,2.33
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-02,18.95,23.23,13.89,1.66,19.42,74.29,1.32
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-03,20.46,27.01,12.64,0.01,28.91,72.9,2.16
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-04,22.89,28.87,15.94,0.69,28.03,75.21,4.68
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-05,22.54,27.81,17.12,0.41,25.94,76.88,5.22
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-06,22.41,26.68,18.21,0.93,24.52,83.56,4.43
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-07,22.84,27.15,18.62,2.57,21.35,85.48,3.84
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-08,24.5,30.01,18.86,0.37,24.61,80.0,2.55
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-09,25.24,29.53,20.55,0.27,26.72,84.0,3.1
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-10,27.03,31.13,22.54,0.5,25.9,81.97,3.72
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-11,27.36,31.91,23.94,6.12,22.14,85.0,4.89
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-12,23.98,29.77,18.43,1.51,28.94,68.09,4.52
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-13,24.4,31.0,17.84,0.0,27.03,63.38,3.38
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-14,25.72,32.52,17.92,0.0,30.97,58.26,1.73
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-15,26.85,34.07,18.84,0.59,30.77,60.4,2.15
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-16,28.04,35.5,20.83,0.0,30.64,59.12,3.78
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-17,28.55,36.13,21.34,0.0,29.84,56.65,5.91
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-18,28.98,35.68,22.74,0.0,29.84,57.51,7.55
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-19,28.58,34.59,23.47,0.92,28.38,63.7,6.14
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-20,28.9,36.94,22.57,2.69,28.31,60.48,5.87
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-21,21.45,27.68,17.06,5.94,23.25,56.74,5.14
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-22,22.99,30.05,15.67,0.0,31.0,53.02,6.32
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-23,26.29,33.48,18.42,0.5,27.89,66.75,7.99
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-24,29.74,37.02,24.02,2.98,27.02,68.82,9.18
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-25,28.7,34.57,23.66,31.24,23.18,74.6,6.86
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-26,24.96,28.61,21.45,28.04,18.83,78.07,4.06
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-27,21.74,25.08,18.91,3.97,15.87,83.21,3.24
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-28,22.49,26.79,18.98,4.14,18.32,83.83,2.43
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-29,22.99,25.8,20.65,21.52,9.95,90.87,2.43
osm-667302408,37.795197646290426,-97.07905129571539,2021-06-30,24.25,27.36,21.16,7.92,15.25,89.62,2.43
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-01,23.63,26.46,21.23,3.39,14.67,86.6,3.54
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-02,23.91,28.85,19.26,0.03,24.26,77.42,3.61
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-03,23.82,29.19,17.93,0.48,29.22,70.95,2.74
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-04,24.46,29.8,18.88,0.01,24.41,70.39,3.53
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-05,24.75,30.11,18.9,0.49,27.69,72.9,2.95
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-06,24.98,30.69,18.73,0.0,28.28,66.84,3.03
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-07,25.06,30.57,20.45,3.39,22.37,74.32,4.13
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-08,24.33,30.91,16.85,0.0,29.97,71.57,2.76
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-09,27.67,33.87,21.96,0.65,25.07,70.1,6.39
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-10,26.21,30.67,21.13,3.59,21.23,74.13,5.16
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-11,21.8,25.74,18.09,0.54,17.08,71.11,5.45
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-12,22.73,29.26,15.85,0.05,30.19,64.15,2.87
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-13,25.83,33.47,16.7,0.49,27.29,67.34,4.91
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-14,27.7,33.07,22.79,3.42,25.06,63.9,7.99
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-15,24.63,27.08,22.69,24.57,8.64,84.23,6.14
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-16,25.23,29.99,20.68,7.27,21.64,82.84,2.44
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-17,25.47,30.04,21.37,6.99,17.17,84.67,3.1
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-18,24.48,28.86,20.54,0.64,21.99,78.3,3.54
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-19,23.75,28.6,18.63,0.05,25.45,73.13,3.41
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-20,24.03,29.17,18.67,0.0,22.84,71.82,2.8
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-21,24.45,29.65,19.2,0.0,23.25,68.89,3.04
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-22,25.64,31.73,19.17,0.0,25.25,63.72,4.56
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-23,28.02,33.84,21.68,0.0,26.62,65.2,5.15
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-24,29.88,35.86,24.24,0.19,27.11,63.3,4.01
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-25,28.57,33.7,24.84,2.44,15.37,70.07,2.13
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-26,26.68,31.31,22.93,10.4,20.39,82.79,2.86
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-27,28.16,34.35,21.94,0.71,27.59,69.69,2.13
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-28,29.31,35.34,22.98,0.0,27.69,66.72,4.02
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-29,30.16,36.37,23.95,0.0,27.04,62.23,3.55
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-30,30.28,36.35,23.8,0.0,26.73,54.21,3.64
osm-667302408,37.795197646290426,-97.07905129571539,2021-07-31,29.79,37.11,23.74,1.96,24.19,61.03,4.31
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-01,25.0,30.58,20.26,3.06,18.69,59.82,4.17
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-02,23.18,29.61,16.79,0.57,25.15,56.47,3.14
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-03,23.44,30.51,15.85,0.0,24.44,62.87,2.55
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-04,24.34,30.31,17.77,0.0,22.91,59.93,2.94
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-05,26.53,33.55,21.59,0.04,20.69,59.35,4.77
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-06,27.29,34.51,20.13,0.0,25.45,64.44,5.62
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-07,29.25,35.11,23.05,1.24,23.69,58.95,8.13
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-08,28.19,33.51,23.07,19.94,22.2,69.93,5.93
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-09,29.65,35.06,24.24,0.08,24.06,66.61,5.24
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-10,30.38,36.32,25.42,0.56,25.78,61.61,7.28
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-11,30.57,37.31,25.17,0.78,25.36,57.31,7.84
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-12,29.88,37.99,23.96,19.18,25.14,59.17,5.52
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-13,25.06,28.37,22.57,4.04,15.61,81.9,2.67
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-14,24.96,29.45,21.16,0.05,23.34,73.83,3.74
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-15,24.39,29.42,19.74,3.39,17.79,71.78,3.59
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-16,23.65,28.75,19.44,3.7,15.7,79.49,3.18
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-17,25.19,31.1,19.27,1.44,21.84,73.32,3.93
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-18,25.68,31.48,20.09,0.43,20.72,73.85,4.28
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-19,26.47,31.29,22.27,1.12,16.37,77.42,4.82
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-20,27.33,31.96,23.66,9.8,23.79,80.43,5.79
osm-667302408,37.795197646290426,-97.07905129571539,2021-08-21,24.24,29.85,19.47,7.2,23.68,67.92,3.56
