field_id,lat,lon,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS10M
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-16,19.37,23.27,15.92,4.35,13.69,87.58,5.2
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-17,19.0,23.91,14.42,2.57,17.15,81.35,2.86
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-18,19.1,23.49,14.97,13.02,11.73,86.85,3.39
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-19,19.17,23.44,16.08,3.13,11.74,88.05,3.44
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-20,20.05,23.8,17.02,0.3,12.78,85.98,4.31
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-21,22.42,27.99,17.23,0.15,19.46,79.33,6.54
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-22,22.11,25.73,19.53,0.59,12.71,83.03,5.83
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-23,21.19,25.39,18.38,0.34,9.8,84.43,5.68
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-24,20.55,23.67,15.97,2.28,10.01,85.28,5.74
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-25,21.53,24.54,19.25,1.71,13.7,88.8,4.04
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-26,23.53,28.91,18.19,6.27,25.95,83.45,4.27
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-27,22.64,29.15,14.51,8.97,8.65,82.83,5.61
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-28,15.98,21.92,10.1,0.0,24.9,65.91,4.89
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-29,15.02,21.97,8.4,0.0,27.21,70.7,3.77
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-30,14.32,18.07,10.27,25.83,9.74,88.43,3.78
osm-1476586502,37.585463528093115,-97.69112559656533,2021-05-31,16.12,19.91,13.1,18.28,8.0,90.64,2.72
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-01,17.24,21.65,11.96,1.56,18.0,81.94,2.13
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-02,18.96,23.53,14.11,3.82,19.42,77.21,1.54
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-03,21.06,27.97,12.49,0.0,28.91,72.13,2.2
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-04,23.5,29.5,16.62,0.0,28.03,72.04,4.78
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-05,22.78,28.41,17.02,0.0,25.94,74.2,5.11
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-06,22.99,27.35,18.78,0.09,24.52,80.15,4.4
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-07,23.79,28.15,19.96,0.8,21.35,83.56,3.79
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-08,24.81,30.01,19.47,0.02,24.61,79.84,3.0
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-09,26.48,30.8,21.31,0.0,26.72,81.44,3.8
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-10,27.91,32.37,23.16,0.0,25.9,78.34,3.98
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-11,28.1,33.49,23.93,10.14,22.14,81.22,4.92
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-12,25.62,31.48,19.11,1.75,28.94,65.84,4.53
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-13,25.55,31.49,19.68,0.0,27.03,65.12,3.41
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-14,26.05,33.43,18.17,0.0,30.97,58.05,2.05
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-15,26.97,34.89,18.55,0.0,30.77,57.21,2.45
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-16,28.42,36.61,20.31,0.0,30.64,56.02,3.93
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-17,29.24,37.68,21.37,0.0,29.84,52.23,5.99
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-18,29.75,37.24,22.6,0.0,29.84,53.32,7.4
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-19,29.8,36.74,23.59,0.01,28.38,56.03,6.7
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-20,30.28,39.09,22.91,3.01,28.31,54.27,5.77
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-21,22.19,28.51,17.93,8.81,23.25,56.41,5.16
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-22,23.7,30.92,15.97,0.0,31.0,49.7,6.5
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-23,27.89,35.46,20.33,0.11,27.89,59.71,8.55
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-24,31.61,39.43,25.82,0.83,27.02,57.8,9.83
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-25,30.26,36.56,25.01,12.17,23.18,63.93,7.63
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-26,26.05,30.13,22.2,15.39,18.83,73.07,2.98
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-27,22.86,26.08,19.89,1.68,15.87,76.74,3.59
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-28,23.31,28.78,19.13,5.61,18.32,80.26,2.21
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-29,23.65,26.89,20.75,22.24,9.95,86.41,2.76
osm-1476586502,37.585463528093115,-97.69112559656533,2021-06-30,25.04,29.52,21.47,8.16,15.25,86.07,2.75
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-01,23.92,26.98,21.51,17.38,14.67,87.45,3.17
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-02,24.7,29.63,19.87,0.02,24.26,76.54,3.85
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-03,23.84,29.75,17.05,0.0,29.22,68.56,3.31
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-04,24.38,30.47,17.88,0.0,24.41,68.15,3.62
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-05,25.16,31.16,18.44,0.0,27.69,69.93,3.15
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-06,25.79,31.76,19.34,0.0,28.28,65.54,2.86
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-07,25.74,31.78,21.42,5.08,22.37,73.06,3.7
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-08,26.06,33.06,18.22,0.0,29.97,67.26,2.77
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-09,28.54,34.75,22.71,0.01,25.07,65.91,6.79
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-10,27.53,32.64,22.22,0.08,21.23,66.69,5.43
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-11,23.14,28.47,18.2,0.0,17.08,63.29,5.54
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-12,24.26,31.08,16.9,0.0,30.19,56.19,2.52
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-13,27.32,35.22,18.63,0.0,27.29,60.45,5.18
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-14,28.58,34.43,23.43,0.26,25.06,59.2,8.4
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-15,26.03,29.81,23.44,3.84,8.64,73.05,7.09
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-16,27.96,33.81,21.99,2.59,21.64,71.33,1.85
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-17,27.32,32.37,23.01,14.63,17.17,77.46,2.23
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-18,25.86,30.7,21.57,3.58,21.99,76.8,3.31
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-19,25.02,30.88,19.87,0.08,25.45,66.99,3.82
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-20,24.97,31.3,19.03,0.0,22.84,66.59,3.17
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-21,25.18,31.2,19.35,0.0,23.25,63.32,3.32
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-22,26.79,33.48,19.39,0.0,25.25,59.1,4.82
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-23,29.4,35.62,22.96,0.0,26.62,58.75,5.41
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-24,30.52,37.46,23.78,2.4,27.11,62.13,3.72
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-25,29.24,35.28,24.92,6.52,15.37,67.88,2.87
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-26,27.0,31.45,23.25,13.11,20.39,81.01,2.19
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-27,28.67,35.38,21.89,0.32,27.59,66.33,2.54
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-28,29.98,36.57,23.4,0.0,27.69,64.14,4.01
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-29,30.41,36.86,24.12,0.0,27.04,60.44,3.43
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-30,30.63,37.28,23.62,0.0,26.73,53.25,3.61
osm-1476586502,37.585463528093115,-97.69112559656533,2021-07-31,30.84,38.24,24.39,3.99,24.19,59.0,4.13
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-01,25.47,31.49,19.94,6.4,18.69,60.45,4.46
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-02,23.48,30.33,16.98,0.02,25.15,56.39,3.58
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-03,24.03,31.27,16.46,0.0,24.44,60.68,2.4
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-04,24.98,31.33,18.02,0.0,22.91,60.0,2.85
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-05,26.74,33.5,21.34,0.01,20.69,57.46,4.21
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-06,27.9,35.46,20.6,0.0,25.45,63.81,5.49
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-07,29.72,36.07,23.52,0.44,23.69,58.07,8.09
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-08,29.07,34.82,23.24,11.31,22.2,66.32,5.87
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-09,30.81,36.92,24.51,0.01,24.06,60.73,5.55
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-10,31.4,37.96,25.83,0.0,25.78,55.72,7.9
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-11,31.37,38.06,26.1,0.01,25.36,52.62,8.04
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-12,30.87,37.62,24.11,1.75,25.14,52.35,5.81
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-13,27.17,30.83,24.06,0.82,15.61,68.17,3.14
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-14,27.13,32.42,22.43,0.01,23.34,66.16,4.06
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-15,26.44,32.12,20.57,0.93,17.79,62.96,3.57
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-16,25.25,29.7,21.44,3.55,15.7,72.03,3.36
osm-1476586502,37.585463528093115,-97.69112559656533,2021-08-17,26.33,32.63,21.09,3.54,21.84,68.23,4.0
