field_id,lat,lon,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS10M
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-03,6.65,14.61,-0.97,0.01,13.64,82.13,6.64
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-04,3.51,8.1,-2.2,0.0,13.45,67.01,8.16
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-05,2.94,11.52,-3.19,0.0,14.05,63.29,3.76
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-06,-2.75,1.0,-7.9,0.5,6.36,76.84,5.92
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-07,-5.14,-1.8,-8.08,0.21,3.86,74.64,4.02
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-08,-7.69,-5.07,-10.64,0.8,2.53,72.94,6.52
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-09,-8.8,-6.77,-11.03,0.09,3.51,72.52,5.6
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-10,-7.94,-5.29,-9.42,0.05,4.42,73.26,6.14
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-11,-8.32,-5.33,-10.55,0.0,5.55,68.29,6.35
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-12,-11.37,-8.04,-13.61,0.0,6.87,65.03,7.2
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-13,-13.15,-8.88,-16.01,0.09,13.46,62.56,6.78
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-14,-15.94,-14.48,-18.34,4.12,6.69,70.4,8.18
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-15,-18.72,-15.83,-20.91,0.5,14.71,71.5,6.2
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-16,-15.66,-10.43,-20.73,0.59,14.3,76.3,2.52
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-17,-9.03,-4.58,-12.42,0.68,10.16,82.04,2.32
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-18,-7.47,-0.76,-12.67,0.0,14.18,81.86,3.6
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-19,-4.66,1.54,-11.09,0.0,16.9,80.84,3.5
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-20,-0.96,6.09,-7.14,0.0,17.18,86.87,5.22
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-21,2.73,10.32,-1.92,0.01,13.23,77.34,7.06
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-22,5.08,15.04,-2.01,0.0,17.77,59.68,5.63
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-23,8.7,19.21,-0.23,0.0,18.17,59.37,4.15
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-24,4.89,11.06,-1.2,0.0,17.18,63.89,6.9
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-25,1.91,10.06,-3.28,0.0,12.11,69.91,4.19
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-26,3.05,10.29,-2.83,0.0,9.85,88.28,3.64
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-27,7.63,16.39,0.86,0.43,12.79,89.62,6.71
osm-1423116261,37.668674210085904,-96.94296460233616,2021-02-28,4.87,10.35,-1.47,0.03,15.37,69.54,6.92
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-01,3.21,13.01,-4.14,0.0,18.44,64.75,3.22
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-02,5.57,15.17,-1.96,0.0,17.67,54.96,4.38
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-03,7.13,18.97,-2.16,0.0,16.78,60.67,4.4
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-04,10.23,20.42,0.85,1.41,18.94,72.0,4.57
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-05,8.98,14.64,3.89,3.88,12.78,86.53,4.06
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-06,8.02,16.97,1.29,0.01,19.45,77.32,3.87
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-07,9.86,17.9,2.75,0.0,20.02,58.55,7.41
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-08,11.66,20.19,3.43,0.0,18.01,62.69,7.52
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-09,14.68,20.99,7.92,0.0,15.94,74.27,10.34
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-10,17.52,24.72,10.87,0.68,15.93,69.07,9.53
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-11,9.3,15.57,3.7,0.71,12.64,63.37,5.43
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-12,8.8,11.78,7.07,28.06,2.73,88.63,5.95
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-13,12.02,17.28,6.73,5.84,7.08,91.81,6.79
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-14,14.16,19.07,6.97,5.4,8.04,72.22,7.12
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-15,9.92,16.33,5.18,0.01,17.31,70.36,5.93
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-16,11.59,21.62,3.86,1.16,17.69,79.37,4.58
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-17,5.33,10.22,1.24,42.39,4.45,90.08,9.97
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-18,4.59,10.31,0.1,0.06,14.04,74.2,8.42
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-19,6.24,14.47,-0.81,0.0,22.48,69.07,3.36
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-20,8.0,16.97,-0.78,0.0,22.84,68.93,5.66
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-21,11.53,19.24,4.91,0.01,19.87,72.49,8.54
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-22,11.68,14.78,8.71,28.54,6.38,89.03,7.1
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-23,9.12,11.1,4.45,4.13,7.81,85.63,6.03
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-24,7.42,13.16,1.98,0.06,14.04,80.55,3.92
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-25,7.34,12.17,3.69,0.15,7.58,82.89,3.32
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-26,12.06,21.28,2.93,0.31,20.27,76.75,6.59
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-27,12.1,17.55,5.68,0.03,18.17,73.88,5.87
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-28,9.13,17.15,0.82,0.0,24.35,63.42,3.69
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-29,14.47,22.85,5.88,0.0,24.46,56.02,11.59
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-30,10.08,14.7,4.96,0.0,20.0,47.78,7.92
osm-1423116261,37.668674210085904,-96.94296460233616,2021-03-31,7.36,14.37,1.95,0.0,24.34,51.55,3.81
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-01,7.06,15.47,-1.54,0.0,25.41,54.71,3.75
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-02,10.17,18.97,1.8,0.0,24.1,60.97,7.32
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-03,13.9,23.16,5.37,0.0,24.33,69.01,5.87
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-04,16.23,24.09,8.75,0.0,24.51,73.65,6.41
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-05,17.98,24.76,11.82,0.0,23.04,73.25,8.45
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-06,18.5,24.83,13.87,1.52,9.05,79.62,9.79
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-07,11.27,17.52,7.46,0.71,7.63,74.29,7.83
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-08,13.16,21.54,5.32,0.01,25.65,56.46,6.99
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-09,13.44,23.39,6.55,2.11,14.54,68.76,5.13
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-10,10.56,18.58,3.62,0.0,23.06,62.85,6.02
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-11,14.1,25.84,3.5,0.0,26.59,53.67,5.27
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-12,10.53,15.92,5.98,0.0,19.53,53.0,6.06
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-13,9.75,14.29,4.74,0.04,20.4,57.42,4.28
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-14,10.16,17.26,3.23,0.09,21.17,64.48,3.45
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-15,8.73,13.7,3.6,1.45,17.48,66.28,3.94
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-16,7.69,10.31,4.59,14.11,4.52,85.04,5.28
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-17,8.03,13.9,1.7,0.04,9.69,74.96,4.94
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-18,10.16,16.67,3.37,0.03,21.25,60.29,3.57
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-19,9.89,18.71,1.33,0.0,27.12,58.21,5.6
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-20,3.87,9.58,-0.27,1.13,20.82,60.92,5.89
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-21,5.54,11.88,-2.06,0.0,24.3,58.98,4.18
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-22,7.99,14.24,1.8,0.69,13.54,65.53,5.07
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-23,11.12,15.72,7.38,6.05,7.7,92.95,4.27
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-24,13.46,20.2,8.34,2.63,27.1,69.12,4.89
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-25,16.09,24.1,8.61,0.0,26.37,72.5,7.72
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-26,19.13,24.57,13.47,0.0,19.93,77.14,9.48
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-27,19.91,24.04,15.2,0.07,12.26,82.32,7.4
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-28,19.59,24.51,14.89,8.72,8.69,85.63,4.23
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-29,17.24,24.03,11.54,0.04,26.31,65.8,5.57
osm-1423116261,37.668674210085904,-96.94296460233616,2021-04-30,17.83,26.08,9.29,0.0,25.42,56.17,2.82
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-01,18.24,24.28,10.67,0.0,20.82,74.14,6.15
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-02,18.83,22.7,16.33,1.79,10.31,86.82,5.57
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-03,18.44,23.8,14.53,0.9,23.12,76.62,5.3
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-04,13.13,19.16,8.32,1.15,22.52,57.69,6.97
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-05,14.2,21.7,5.62,0.43,23.77,52.83,2.6
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-06,14.03,20.82,8.46,0.34,29.19,60.17,5.22
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-07,15.13,23.59,7.8,0.35,17.94,64.18,5.65
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-08,21.49,28.65,13.66,0.23,25.63,73.96,8.55
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-09,13.4,20.4,7.3,0.11,10.94,65.34,8.12
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-10,11.12,16.08,7.89,1.68,12.84,71.39,3.66
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-11,12.79,18.33,7.18,0.47,9.84,67.35,4.89
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-12,13.41,19.33,8.75,0.08,21.94,69.32,3.79
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-13,14.44,21.89,6.05,0.0,29.55,55.9,2.21
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-14,17.15,23.8,9.58,8.54,15.86,68.98,5.88
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-15,18.82,23.46,14.53,19.15,14.28,85.23,4.8
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-16,19.43,23.55,16.23,8.14,14.61,88.67,5.07
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-17,18.95,23.93,14.23,1.44,16.53,82.65,3.16
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-18,19.23,23.41,14.67,12.71,13.25,87.09,3.14
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-19,19.12,23.4,16.62,5.23,9.12,89.55,4.22
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-20,19.52,22.4,16.82,2.85,7.8,91.43,4.06
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-21,21.89,26.85,17.56,0.72,17.83,83.53,6.49
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-22,21.52,24.2,19.3,1.58,9.35,86.74,5.72
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-23,20.76,24.19,17.76,1.28,8.98,87.48,4.72
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-24,20.81,23.93,16.17,1.05,10.99,84.91,5.39
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-25,21.34,23.75,19.51,3.81,10.12,91.46,4.34
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-26,23.22,28.23,18.48,10.26,25.84,85.2,4.06
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-27,22.61,28.69,15.04,14.27,5.38,86.65,5.96
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-28,15.39,20.64,9.98,0.0,24.55,70.46,5.13
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-29,13.94,20.13,8.17,0.0,22.48,74.69,3.81
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-30,13.83,17.68,9.41,14.87,13.39,88.53,3.62
osm-1423116261,37.668674210085904,-96.94296460233616,2021-05-31,15.29,17.82,12.17,16.93,8.92,91.94,3.01
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-01,17.22,21.43,11.9,1.26,18.27,81.29,2.82
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-02,18.91,23.06,13.96,2.1,20.63,75.99,1.51
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-03,20.67,27.19,12.66,0.0,28.18,73.57,2.2
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-04,23.01,28.95,16.18,0.5,27.49,74.82,4.52
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-05,22.32,27.53,17.12,0.34,24.16,78.79,4.74
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-06,22.37,26.49,18.67,1.36,21.77,84.48,4.31
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-07,22.8,27.02,18.87,4.46,20.14,87.18,3.61
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-08,24.36,29.72,18.86,0.37,23.15,82.18,2.57
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-09,25.5,29.53,20.95,0.15,27.04,85.89,3.17
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-10,27.12,31.17,22.72,0.36,27.56,82.65,3.47
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-11,27.28,31.7,23.71,13.59,23.37,85.85,5.03
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-12,24.98,30.35,19.39,2.75,27.15,75.33,4.3
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-13,24.79,30.64,18.96,0.0,28.69,67.41,3.51
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-14,25.51,32.07,17.74,0.0,30.46,60.74,1.83
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-15,26.55,33.72,18.73,0.49,30.4,61.4,2.1
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-16,27.7,35.12,20.39,0.0,29.84,61.7,3.49
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-17,28.16,35.89,20.85,0.0,28.9,60.16,5.28
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-18,28.6,35.12,22.32,0.0,29.43,61.66,6.98
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-19,28.13,34.11,22.54,0.71,28.34,65.87,6.02
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-20,28.7,36.25,22.03,6.44,27.24,63.4,6.02
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-21,21.15,26.82,17.0,7.73,22.57,62.86,5.16
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-22,22.48,29.44,15.32,0.0,28.51,56.59,5.76
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-23,26.07,33.17,18.24,0.08,27.45,69.28,7.71
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-24,29.64,36.07,24.18,0.54,24.88,69.37,9.28
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-25,28.84,34.29,24.14,17.71,20.71,73.86,7.37
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-26,25.65,29.2,22.3,31.53,20.47,77.49,3.22
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-27,21.71,24.17,20.03,8.14,11.66,87.92,3.92
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-28,22.35,25.82,18.9,9.69,8.42,88.26,2.4
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-29,23.28,26.25,20.82,25.36,11.09,89.76,2.7
osm-1423116261,37.668674210085904,-96.94296460233616,2021-06-30,24.36,27.69,21.16,8.56,14.45,89.85,3.08
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-01,23.84,26.29,21.73,7.95,13.78,89.31,3.17
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-02,24.06,28.86,19.13,0.02,25.87,79.24,3.89
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-03,23.66,29.03,17.95,0.33,27.66,72.21,2.67
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-04,24.28,29.65,18.73,0.01,25.83,72.54,3.27
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-05,24.65,29.97,18.98,0.36,28.59,74.16,2.84
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-06,25.04,30.67,19.06,0.0,27.6,68.11,2.59
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-07,24.8,29.98,20.84,6.29,18.88,79.2,3.52
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-08,24.77,31.22,17.52,0.01,29.79,73.41,2.63
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-09,27.61,33.28,22.51,0.12,25.08,71.78,6.09
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-10,26.57,31.17,21.4,3.13,15.64,75.64,5.05
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-11,21.78,26.53,18.07,0.41,18.41,72.36,5.2
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-12,22.72,28.95,16.32,0.04,29.02,65.95,2.89
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-13,25.7,33.1,17.14,0.4,27.64,69.72,4.84
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-14,27.4,32.63,22.48,0.49,24.96,66.14,7.58
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-15,25.2,27.65,23.05,15.52,7.49,81.42,6.48
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-16,26.41,31.24,21.6,8.73,17.61,81.84,2.32
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-17,26.43,30.96,22.48,9.95,16.39,83.4,1.92
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-18,24.93,29.17,21.34,1.11,21.55,79.97,3.52
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-19,24.07,28.94,19.46,0.05,25.37,73.15,3.78
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-20,24.04,29.26,18.98,0.0,23.03,72.87,3.08
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-21,24.33,29.67,19.35,0.0,23.04,69.19,2.8
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-22,25.81,31.86,19.12,0.0,24.55,64.93,4.08
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-23,27.92,33.95,21.36,0.0,25.6,67.26,4.54
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-24,29.61,35.75,23.45,0.28,26.55,66.97,3.46
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-25,28.76,34.34,24.67,4.79,15.86,71.08,2.54
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-26,26.73,31.03,22.76,13.57,21.45,82.74,2.42
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-27,27.9,33.94,21.85,0.73,26.79,70.19,2.11
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-28,28.93,34.82,22.92,0.0,26.93,70.24,3.68
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-29,29.59,35.67,23.78,0.0,27.03,65.14,3.23
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-30,29.74,35.91,23.06,0.0,26.13,58.67,3.17
osm-1423116261,37.668674210085904,-96.94296460233616,2021-07-31,30.01,36.92,23.56,2.92,23.28,63.03,3.84
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-01,24.62,29.99,19.72,10.91,19.53,67.54,3.85
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-02,22.81,28.8,17.2,0.43,23.41,63.96,3.18
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-03,23.06,29.72,15.89,0.0,24.39,66.99,2.55
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-04,23.96,29.75,17.25,0.0,23.59,63.47,2.46
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-05,25.7,31.6,21.32,0.09,16.39,63.82,4.01
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-06,26.79,33.85,20.05,0.0,24.34,68.21,5.07
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-07,28.82,34.61,22.86,0.44,23.45,61.74,7.39
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-08,28.26,33.45,23.1,12.26,20.13,69.54,6.1
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-09,29.9,35.01,24.43,0.01,23.6,65.5,5.7
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-10,30.44,36.34,25.61,0.09,25.48,61.0,7.35
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-11,30.4,36.63,25.59,0.46,25.61,57.25,7.77
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-12,29.7,37.1,23.68,8.62,25.73,58.96,5.48
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-13,25.77,29.23,23.03,3.88,17.63,78.07,2.4
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-14,25.71,30.53,21.75,0.15,22.87,73.72,3.85
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-15,24.94,30.39,19.6,2.35,20.29,70.8,3.4
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-16,24.0,28.64,20.25,6.59,15.68,78.39,3.01
osm-1423116261,37.668674210085904,-96.94296460233616,2021-08-17,25.27,31.08,19.71,2.62,20.72,73.58,3.72
